ID,year,age,sex,race,HH_income,married,education,n_child,age_youngest,region,treatment,pair_id
20090808090824,2009,42,female,white,75000,married,Masters,2,10,South,TRUE,1666
20090808090841,2009,45,male,white,100000,married,HS,1,0,Midwest,TRUE,1667
20090808090901,2009,44,male,white,75000,married,Bachelors,3,4,Midwest,TRUE,1668
20090808090945,2009,39,male,white,75000,married,Some college,6,5,West,TRUE,1669
20090808090960,2009,30,male,white,50000,married,Some college,2,7,South,TRUE,1670
20090808090974,2009,49,female,white,75000,married,Some college,1,17,South,TRUE,1671
20090808091003,2009,37,female,asian,150000,married,Bachelors,2,1,West,TRUE,1672
20090808091090,2009,30,female,white,15000,not married,Did not graduate from HS,4,0,West,TRUE,1673
20090808091114,2009,47,female,black,20000,not married,Some college,3,5,Northeast,TRUE,1674
20090808091124,2009,25,female,white,25000,married,Some college,1,2,Midwest,TRUE,1675
20090808091177,2009,38,female,white,100000,married,Bachelors,1,1,South,TRUE,1676
20090808091183,2009,42,female,white,60000,married,HS,2,10,South,TRUE,1677
20090808091203,2009,53,male,white,75000,married,Some college,1,17,South,TRUE,1678
20090808091320,2009,51,male,white,25000,married,HS,2,5,South,TRUE,1679
20090808091333,2009,35,female,white,30000,not married,Some college,2,8,South,TRUE,1680
20090808091358,2009,36,male,white,30000,married,Some college,3,4,Midwest,TRUE,1681
20090808091567,2009,23,female,white,25000,not married,Some college,1,0,Midwest,TRUE,1682
20090808091569,2009,43,male,white,100000,married,Some college,1,10,Northeast,TRUE,1683
20090808091633,2009,42,male,white,75000,married,Bachelors,2,6,South,TRUE,1684
20090808091666,2009,33,female,white,100000,married,Masters,1,2,Northeast,TRUE,1685
20090808091722,2009,47,female,white,100000,married,Bachelors,3,10,West,TRUE,1686
20090808091775,2009,50,female,black,100000,not married,Bachelors,3,13,West,TRUE,1687
20090808091814,2009,43,female,white,60000,married,Bachelors,2,10,West,TRUE,1688
20090808091848,2009,19,male,white,75000,not married,HS,4,4,Midwest,TRUE,1689
20090808091850,2009,38,female,white,75000,married,Some college,2,13,West,TRUE,1690
20090808091867,2009,39,male,black,50000,not married,Some college,1,1,Northeast,TRUE,1691
20090808091942,2009,45,male,white,75000,married,Bachelors,1,14,Northeast,TRUE,1692
20090808091966,2009,49,female,white,35000,not married,Bachelors,2,16,West,TRUE,1693
20090808091986,2009,37,female,white,100000,married,Doctoral,2,5,South,TRUE,1694
20090808092031,2009,45,female,white,50000,married,HS,1,7,West,TRUE,1695
20090808092049,2009,29,female,white,40000,married,HS,3,5,South,TRUE,1696
20090808092051,2009,42,female,white,60000,not married,HS,1,15,Midwest,TRUE,1697
20090808092061,2009,40,female,white,75000,married,Some college,2,11,Northeast,TRUE,1698
20090808092143,2009,46,female,white,150000,married,Some college,1,17,West,TRUE,1699
20090808092274,2009,45,male,white,100000,married,Bachelors,3,4,Northeast,TRUE,1700
20090808092334,2009,30,female,white,35000,married,Did not graduate from HS,2,1,West,TRUE,1701
20090808092340,2009,23,female,white,20000,married,HS,1,2,West,TRUE,1702
20090808092370,2009,40,female,white,150000,married,Bachelors,3,3,Northeast,TRUE,1703
20090808092437,2009,29,male,asian,20000,married,HS,1,1,Midwest,TRUE,1704
20090808092487,2009,50,female,white,25000,not married,Some college,1,15,Midwest,TRUE,1705
20090906090541,2009,41,female,white,30000,married,Some college,2,10,West,TRUE,1706
20090906091962,2009,17,female,white,75000,not married,Did not graduate from HS,2,14,West,TRUE,1707
20090906092069,2009,32,female,white,35000,married,HS,2,6,West,TRUE,1708
20090907090539,2009,39,female,white,100000,married,Masters,3,6,South,TRUE,1709
20090907090649,2009,15,male,asian,25000,not married,Did not graduate from HS,1,15,Northeast,TRUE,1710
20090907090674,2009,15,male,white,60000,not married,Did not graduate from HS,1,15,West,TRUE,1711
20090907090709,2009,36,male,white,100000,married,Masters,1,3,Northeast,TRUE,1712
20090907090752,2009,28,female,asian,75000,married,Some college,2,3,Midwest,TRUE,1713
20090907090935,2009,33,female,black,15000,not married,HS,2,8,South,TRUE,1714
20090907091072,2009,41,female,white,75000,married,Bachelors,2,11,South,TRUE,1715
20090907091092,2009,36,female,white,40000,married,HS,4,0,West,TRUE,1716
20090907091102,2009,38,male,asian,75000,married,Masters,2,2,West,TRUE,1717
20090907091225,2009,46,male,black,50000,married,HS,1,13,South,TRUE,1718
20090907091329,2009,33,female,white,60000,married,Some college,3,3,Midwest,TRUE,1719
20090907091345,2009,46,male,white,0,married,Did not graduate from HS,3,5,South,TRUE,1720
20090907091417,2009,35,male,white,20000,not married,HS,1,13,Midwest,TRUE,1721
20090907091475,2009,43,male,white,75000,married,Bachelors,3,9,Midwest,TRUE,1722
20090907091500,2009,46,male,white,15000,married,Did not graduate from HS,1,15,Midwest,TRUE,1723
20090907091769,2009,34,female,white,60000,married,Bachelors,3,0,South,TRUE,1724
20090907091781,2009,48,female,white,0,not married,HS,1,13,West,TRUE,1725
20090907091839,2009,43,female,white,100000,married,Bachelors,2,12,South,TRUE,1726
20090907092015,2009,33,male,white,150000,married,Some college,3,0,West,TRUE,1727
20090907092022,2009,37,female,black,100000,married,Some college,4,6,South,TRUE,1728
20090907092068,2009,29,female,white,60000,married,Masters,2,1,Northeast,TRUE,1729
20090907092073,2009,47,male,white,60000,married,Some college,2,5,South,TRUE,1730
20090907092268,2009,40,male,white,12500,married,Some college,2,10,West,TRUE,1731
20090907092274,2009,31,female,black,60000,married,Bachelors,2,4,Midwest,TRUE,1732
20090907092318,2009,43,male,asian,100000,married,Some college,1,2,West,TRUE,1733
20090907092380,2009,34,male,white,100000,married,Bachelors,2,1,Northeast,TRUE,1734
20090907092409,2009,34,male,white,60000,married,Did not graduate from HS,3,4,West,TRUE,1735
20090907092421,2009,58,female,white,50000,married,HS,1,15,South,TRUE,1736
20090908090014,2009,35,female,asian,100000,married,Bachelors,3,12,West,TRUE,1737
20090908090032,2009,30,male,white,7500,not married,Some college,4,1,West,TRUE,1738
20090908090140,2009,38,female,black,5000,not married,Some college,3,5,South,TRUE,1739
20090908090545,2009,61,female,asian,150000,not married,Some college,2,3,West,TRUE,1740
20090908090605,2009,18,male,white,100000,not married,Some college,1,17,Midwest,TRUE,1741
20090908090607,2009,25,female,black,25000,not married,HS,3,2,South,TRUE,1742
20090908090615,2009,80,female,white,150000,married,HS,2,8,Midwest,TRUE,1743
20090908090620,2009,35,female,white,100000,married,Masters,2,0,Midwest,TRUE,1744
20090908090645,2009,32,female,white,7500,not married,Did not graduate from HS,1,3,Northeast,TRUE,1745
20090908090655,2009,17,male,black,0,not married,Did not graduate from HS,1,17,South,TRUE,1746
20090908090670,2009,34,female,other,35000,not married,Some college,2,8,West,TRUE,1747
20090908090675,2009,16,female,white,12500,not married,Did not graduate from HS,3,4,West,TRUE,1748
20090908090686,2009,30,female,white,20000,not married,Some college,2,6,South,TRUE,1749
20090908090699,2009,30,female,white,30000,married,Some college,2,4,South,TRUE,1750
20090908090709,2009,28,female,white,100000,married,Bachelors,2,0,Northeast,TRUE,1751
20090908090710,2009,35,male,white,100000,married,Bachelors,1,1,West,TRUE,1752
20090908090727,2009,53,male,white,150000,married,Doctoral,2,16,Northeast,TRUE,1753
20090908090730,2009,17,male,white,150000,not married,Did not graduate from HS,2,15,South,TRUE,1754
20090908090760,2009,45,male,asian,150000,married,Masters,2,3,Northeast,TRUE,1755
20090908090774,2009,37,male,white,60000,not married,Masters,4,2,Midwest,TRUE,1756
20090908090778,2009,40,female,white,60000,married,Some college,1,3,South,TRUE,1757
20090908090799,2009,52,male,asian,150000,married,Masters,1,17,Northeast,TRUE,1758
20090908090860,2009,15,female,white,150000,not married,Did not graduate from HS,2,15,Midwest,TRUE,1759
20090908090885,2009,16,male,white,150000,not married,Did not graduate from HS,1,16,Midwest,TRUE,1760
20090908090934,2009,43,female,black,75000,not married,Bachelors,2,14,Midwest,TRUE,1761
20090908090935,2009,49,male,white,75000,married,HS,1,15,South,TRUE,1762
20090908090998,2009,41,male,white,100000,married,Bachelors,2,11,Northeast,TRUE,1763
20090908091033,2009,36,male,white,75000,married,Bachelors,2,8,Northeast,TRUE,1764
20090908091069,2009,18,male,white,60000,not married,Did not graduate from HS,2,9,Northeast,TRUE,1765
20090908091078,2009,24,female,other,5000,not married,HS,3,1,South,TRUE,1766
20090908091098,2009,36,female,white,25000,married,Some college,2,3,Northeast,TRUE,1767
20090908091103,2009,45,female,white,60000,married,Bachelors,2,9,South,TRUE,1768
20090908091143,2009,71,female,white,25000,not married,HS,1,1,Northeast,TRUE,1769
20090908091147,2009,34,male,white,10000,married,Did not graduate from HS,3,3,Midwest,TRUE,1770
20090908091175,2009,37,female,white,25000,married,Some college,4,9,South,TRUE,1771
20090908091180,2009,42,female,white,150000,married,Doctoral,3,10,Northeast,TRUE,1772
20090908091191,2009,50,female,asian,150000,married,Masters,2,10,West,TRUE,1773
20090908091196,2009,17,female,white,25000,not married,Did not graduate from HS,2,2,South,TRUE,1774
20090908091248,2009,15,female,white,50000,not married,Did not graduate from HS,3,6,West,TRUE,1775
20090908091249,2009,33,female,white,0,married,HS,2,10,West,TRUE,1776
20090908091337,2009,26,female,white,25000,married,Some college,2,1,West,TRUE,1777
20090908091352,2009,47,male,white,25000,married,Bachelors,5,4,Midwest,TRUE,1778
20090908091359,2009,59,female,asian,75000,married,Did not graduate from HS,2,0,Northeast,TRUE,1779
20090908091375,2009,16,male,white,30000,not married,Did not graduate from HS,1,16,Northeast,TRUE,1780
20090908091378,2009,30,female,white,30000,married,Did not graduate from HS,3,2,South,TRUE,1781
20090908091381,2009,23,female,white,15000,married,HS,2,3,West,TRUE,1782
20090908091385,2009,41,female,black,10000,not married,Some college,2,10,South,TRUE,1783
20090908091405,2009,45,male,asian,100000,married,Some college,3,11,South,TRUE,1784
20090908091406,2009,39,female,white,75000,married,Masters,2,12,Northeast,TRUE,1785
20090908091417,2009,36,female,white,15000,married,Did not graduate from HS,3,5,West,TRUE,1786
20090908091431,2009,40,female,white,100000,not married,Some college,3,9,West,TRUE,1787
20090908091438,2009,35,male,white,75000,married,Some college,2,1,West,TRUE,1788
20090908091465,2009,19,female,white,75000,not married,Did not graduate from HS,1,16,South,TRUE,1789
20090908091468,2009,55,female,other,25000,not married,Did not graduate from HS,2,11,West,TRUE,1790
20090908091469,2009,27,female,other,60000,not married,Some college,4,0,West,TRUE,1791
20090908091473,2009,56,male,white,150000,married,HS,2,9,Northeast,TRUE,1792
20090908091495,2009,15,female,white,40000,not married,Did not graduate from HS,2,13,Midwest,TRUE,1793
20090908091497,2009,48,male,white,150000,married,Masters,3,7,West,TRUE,1794
20090908091535,2009,16,female,black,75000,not married,Did not graduate from HS,4,8,South,TRUE,1795
20090908091558,2009,36,female,asian,20000,married,Some college,3,4,Midwest,TRUE,1796
20090908091575,2009,50,male,white,15000,married,HS,2,11,Midwest,TRUE,1797
20090908091592,2009,39,female,white,20000,married,HS,2,11,Midwest,TRUE,1798
20090908091597,2009,24,male,white,35000,married,HS,1,6,South,TRUE,1799
20090908091599,2009,38,male,white,10000,married,Did not graduate from HS,2,5,West,TRUE,1800
20090908091607,2009,36,male,white,100000,married,Bachelors,2,4,Midwest,TRUE,1801
20090908091624,2009,42,female,white,150000,married,Bachelors,3,6,South,TRUE,1802
20090908091630,2009,31,female,white,150000,married,Bachelors,2,3,South,TRUE,1803
20090908091640,2009,41,female,white,25000,not married,Bachelors,2,7,Northeast,TRUE,1804
20090908091641,2009,39,female,white,50000,married,Bachelors,3,0,West,TRUE,1805
20090908091645,2009,46,male,asian,35000,married,Masters,2,13,South,TRUE,1806
20090908091655,2009,42,male,white,150000,married,Doctoral,3,5,Northeast,TRUE,1807
20090908091691,2009,39,female,white,150000,married,Bachelors,3,10,Northeast,TRUE,1808
20090908091727,2009,36,male,white,150000,married,Bachelors,1,0,South,TRUE,1809
20090908091735,2009,36,female,other,150000,married,Masters,2,0,South,TRUE,1810
20090908091742,2009,42,female,white,150000,married,Some college,2,7,Midwest,TRUE,1811
20090908091757,2009,27,male,white,40000,married,Some college,3,1,Midwest,TRUE,1812
20090908091762,2009,37,male,white,75000,married,Bachelors,2,1,South,TRUE,1813
20090908091765,2009,33,female,white,75000,married,Bachelors,2,2,Northeast,TRUE,1814
20090908091772,2009,17,male,white,25000,not married,Did not graduate from HS,2,9,South,TRUE,1815
20090908091777,2009,33,male,white,12500,married,Some college,1,4,West,TRUE,1816
20090908091783,2009,48,female,white,100000,married,Bachelors,1,14,West,TRUE,1817
20090908091787,2009,42,male,black,30000,not married,HS,2,9,South,TRUE,1818
20090908091832,2009,32,female,black,150000,married,Doctoral,1,0,South,TRUE,1819
20090908091833,2009,37,female,white,40000,married,Masters,2,2,South,TRUE,1820
20090908091847,2009,45,male,white,30000,not married,HS,2,15,South,TRUE,1821
20090908091875,2009,16,female,white,60000,not married,Did not graduate from HS,1,16,West,TRUE,1822
20090908091881,2009,48,female,white,75000,married,Masters,1,17,South,TRUE,1823
20090908091886,2009,38,female,white,75000,married,Masters,3,2,Midwest,TRUE,1824
20090908091906,2009,32,male,white,35000,married,Did not graduate from HS,2,11,West,TRUE,1825
20090908091907,2009,15,female,white,50000,not married,Did not graduate from HS,1,15,Midwest,TRUE,1826
20090908091925,2009,35,male,white,150000,married,Some college,2,1,Northeast,TRUE,1827
20090908091930,2009,18,female,white,100000,not married,HS,2,14,South,TRUE,1828
20090908091947,2009,15,female,black,15000,not married,Did not graduate from HS,1,15,Northeast,TRUE,1829
20090908091949,2009,27,female,white,60000,married,Bachelors,1,0,Northeast,TRUE,1830
20090908091954,2009,33,female,white,150000,married,Bachelors,2,3,Northeast,TRUE,1831
20090908091975,2009,80,female,white,25000,not married,Some college,2,12,Midwest,TRUE,1832
20090908091978,2009,36,male,white,40000,not married,HS,1,4,South,TRUE,1833
20090908092000,2009,29,male,black,50000,not married,Doctoral,1,16,Northeast,TRUE,1834
20090908092018,2009,37,male,black,50000,married,Some college,2,6,South,TRUE,1835
20090908092025,2009,31,female,white,100000,married,Bachelors,2,1,South,TRUE,1836
20090908092026,2009,27,female,white,60000,married,Some college,2,0,South,TRUE,1837
20090908092030,2009,27,female,white,5000,not married,Did not graduate from HS,1,6,Midwest,TRUE,1838
20090908092046,2009,32,female,white,60000,married,HS,1,0,West,TRUE,1839
20090908092066,2009,37,female,black,35000,not married,Bachelors,1,9,South,TRUE,1840
20090908092069,2009,78,female,white,150000,married,Some college,2,13,West,TRUE,1841
20090908092076,2009,17,female,white,60000,not married,Did not graduate from HS,2,17,Northeast,TRUE,1842
20090908092085,2009,16,male,white,75000,not married,Did not graduate from HS,2,15,Northeast,TRUE,1843
20090908092104,2009,31,male,white,50000,married,Some college,1,1,West,TRUE,1844
20090908092111,2009,44,male,white,50000,married,Masters,2,3,Midwest,TRUE,1845
20090908092132,2009,29,male,white,60000,married,Some college,1,0,Midwest,TRUE,1846
20090908092161,2009,32,female,white,75000,married,Some college,1,7,South,TRUE,1847
20090908092174,2009,43,male,white,40000,married,Bachelors,1,2,Midwest,TRUE,1848
20090908092192,2009,48,male,white,100000,married,Some college,1,14,South,TRUE,1849
20090908092215,2009,40,female,white,75000,married,HS,1,15,South,TRUE,1850
20090908092237,2009,47,male,white,75000,married,Some college,1,14,Midwest,TRUE,1851
20090908092246,2009,23,male,white,20000,not married,Some college,2,9,Northeast,TRUE,1852
20090908092247,2009,46,male,white,40000,married,Some college,2,13,South,TRUE,1853
20090908092250,2009,38,male,white,150000,married,Masters,2,0,South,TRUE,1854
20090908092253,2009,38,female,white,50000,married,HS,1,17,South,TRUE,1855
20090908092277,2009,38,female,white,75000,married,Masters,2,4,Northeast,TRUE,1856
20090908092304,2009,48,male,white,100000,married,Bachelors,1,9,Midwest,TRUE,1857
20090908092305,2009,40,female,white,35000,married,HS,2,11,Midwest,TRUE,1858
20090908092306,2009,48,female,black,60000,married,HS,1,2,Northeast,TRUE,1859
20090908092326,2009,45,female,white,60000,married,Some college,3,5,Midwest,TRUE,1860
20090908092362,2009,44,female,white,75000,married,Masters,2,5,Midwest,TRUE,1861
20090908092381,2009,49,male,white,150000,married,Doctoral,2,7,Midwest,TRUE,1862
20090908092390,2009,33,female,white,75000,married,Some college,1,5,West,TRUE,1863
