ID,year,age,sex,race,fam_income,married,education,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20070605072400,2007,57,female,white,100000,married,Bachelors,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2657
20070706070657,2007,72,female,white,75000,not married,HS,2,2,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2658
20070706071242,2007,35,male,white,35000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2659
20070504071359,2007,72,female,white,12500,not married,Some college,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2660
20071010072309,2007,85,female,white,20000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2661
20070101071067,2007,59,female,white,50000,married,HS,0,0,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,2662
20070908072555,2007,58,male,white,25000,not married,HS,0,0,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,2663
20071210070755,2007,35,male,white,60000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2664
20070201072448,2007,37,male,black,40000,not married,Masters,1,9,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2665
20071009071463,2007,15,male,black,15000,not married,Did not graduate from HS,2,7,Midwest,not in labor force,"NA",TRUE,metropolitan,FALSE,2666
20070403070992,2007,62,female,white,150000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2667
20070806071964,2007,54,female,black,50000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2668
20071211071473,2007,58,female,white,15000,married,Some college,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2669
20070606072025,2007,57,male,white,40000,married,HS,0,0,Northeast,not in labor force,employed,FALSE,non-metropolitan,FALSE,2670
20070112062462,2007,46,male,white,35000,not married,HS,2,14,Midwest,unemployed - on layoff,"NA",FALSE,metropolitan,FALSE,2671
20070907070988,2007,76,male,white,60000,married,Doctoral,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2672
20070402071433,2007,60,male,black,150000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2673
20070908072483,2007,16,female,white,150000,not married,Did not graduate from HS,1,16,West,not in labor force,"NA",TRUE,metropolitan,FALSE,2674
20071008072445,2007,79,female,white,15000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,2675
20071109071247,2007,35,female,white,150000,married,Bachelors,2,6,South,not in labor force,employed,FALSE,non-metropolitan,FALSE,2676
20070707070649,2007,63,female,white,40000,not married,HS,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,2677
20070201070692,2007,53,male,white,75000,married,Some college,1,2,West,not in labor force,employed,FALSE,metropolitan,FALSE,2678
20070605070631,2007,77,male,white,50000,married,Did not graduate from HS,1,7,West,not in labor force,not employed,FALSE,metropolitan,FALSE,2679
20070909072411,2007,26,female,white,40000,not married,Doctoral,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2680
20070112060853,2007,29,female,white,15000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2681
20071009071044,2007,18,male,white,75000,not married,HS,2,13,West,employed - at work,"NA",TRUE,metropolitan,FALSE,2682
20070302071101,2007,67,female,white,30000,not married,Did not graduate from HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2683
20070302072366,2007,27,male,white,25000,not married,HS,1,3,West,employed - at work,"NA",FALSE,"NA",FALSE,2684
20070909072207,2007,41,female,white,60000,not married,Some college,1,12,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2685
20070706072183,2007,85,female,white,0,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2686
20070806071501,2007,42,female,white,35000,not married,Some college,1,10,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2687
20070403072493,2007,54,female,white,100000,married,Bachelors,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2688
20070807071317,2007,70,male,white,5000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2689
20070201070128,2007,59,female,white,50000,not married,Masters,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2690
20071210071237,2007,55,female,white,150000,married,Masters,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2691
20070706072676,2007,45,female,white,150000,married,Masters,2,10,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,2692
20070504071726,2007,67,female,white,25000,married,HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,2693
20071211071702,2007,68,male,black,10000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2694
20070101071269,2007,54,male,white,30000,not married,HS,0,0,South,unemployed - on layoff,"NA",FALSE,"NA",FALSE,2695
20070303070738,2007,39,female,white,0,not married,Did not graduate from HS,3,2,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2696
20071212072449,2007,44,female,white,60000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2697
20071009070606,2007,17,male,white,150000,not married,Did not graduate from HS,2,9,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2698
20070606072341,2007,53,male,white,60000,married,Some college,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,2699
20070312061836,2007,29,female,black,12500,not married,Some college,5,1,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2700
20070807071331,2007,59,female,black,50000,married,Bachelors,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2701
20070112061365,2007,29,female,white,25000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2702
20070807070566,2007,18,male,white,50000,not married,Did not graduate from HS,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,2703
20070112061599,2007,48,female,white,30000,not married,HS,1,10,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2704
20071010072453,2007,16,female,white,100000,not married,Did not graduate from HS,4,7,Midwest,unemployed - looking,"NA",TRUE,non-metropolitan,FALSE,2705
20070908070941,2007,85,female,white,15000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2706
20071212072449,2007,44,female,white,60000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2707
20071211071350,2007,32,male,white,60000,married,Some college,1,2,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2708
20070403072189,2007,44,male,white,30000,married,Some college,1,7,South,not in labor force,employed,FALSE,metropolitan,FALSE,2709
20070112060656,2007,64,female,black,10000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,2710
20071009071486,2007,72,female,white,15000,not married,Did not graduate from HS,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2711
20070504070717,2007,50,male,white,75000,married,Some college,2,10,West,employed - at work,not employed,TRUE,metropolitan,FALSE,2712
20070504071189,2007,38,female,white,100000,married,Bachelors,3,3,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,2713
20070707071109,2007,58,female,white,150000,married,Some college,1,5,Midwest,unemployed - looking,employed,FALSE,metropolitan,FALSE,2714
20070504071163,2007,46,male,white,75000,married,Some college,1,9,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,2715
20070403072272,2007,42,female,white,60000,married,HS,2,9,South,employed - at work,employed,FALSE,metropolitan,FALSE,2716
20071211071143,2007,45,female,white,100000,married,Some college,2,7,Midwest,unemployed - on layoff,employed,FALSE,metropolitan,FALSE,2717
20071211071983,2007,50,male,white,60000,married,Masters,1,5,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2718
20071009072276,2007,49,male,white,50000,not married,HS,2,14,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2719
20070807070512,2007,63,female,white,75000,married,Some college,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,2720
20071211071308,2007,46,male,white,75000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2721
20070404070990,2007,33,male,white,60000,not married,Masters,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2722
20070504071362,2007,28,female,black,75000,not married,HS,4,1,South,employed - at work,"NA",TRUE,metropolitan,FALSE,2723
20070505071338,2007,80,female,white,35000,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2724
20071210071076,2007,32,male,white,100000,married,Masters,2,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2725
20071110071578,2007,61,female,white,15000,not married,Some college,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,2726
20070504070848,2007,44,male,white,60000,married,Bachelors,3,5,West,not in labor force,employed,FALSE,non-metropolitan,FALSE,2727
20070705071449,2007,43,male,white,75000,married,Masters,1,14,Midwest,employed - absent,employed,FALSE,non-metropolitan,FALSE,2728
20071009072340,2007,39,female,white,35000,not married,Bachelors,1,12,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2729
20070504070988,2007,33,female,white,50000,not married,Bachelors,2,3,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2730
20070605071961,2007,53,male,white,150000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2731
20071211071027,2007,85,female,white,35000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2732
20071009071920,2007,61,female,white,40000,married,HS,0,0,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,2733
20070201071879,2007,66,male,white,50000,married,Bachelors,0,0,West,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2734
20070706072599,2007,20,female,white,10000,not married,Some college,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,2735
20071010071954,2007,51,male,other,25000,not married,Did not graduate from HS,0,0,Northeast,unemployed - looking,"NA",FALSE,metropolitan,FALSE,2736
20070403071774,2007,40,male,white,50000,married,Some college,4,1,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,2737
20071009072399,2007,52,female,white,25000,not married,Did not graduate from HS,0,0,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2738
20071009071301,2007,65,male,white,30000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2739
20071211072240,2007,32,male,white,75000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,2740
20071211070864,2007,17,female,black,20000,not married,Did not graduate from HS,2,1,South,not in labor force,"NA",TRUE,metropolitan,FALSE,2741
20070504071062,2007,34,female,black,25000,not married,Did not graduate from HS,3,2,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2742
20070403070546,2007,72,female,black,100000,married,HS,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2743
20070706071312,2007,40,male,white,60000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2744
20070112061266,2007,80,female,white,25000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2745
20070112060824,2007,18,male,white,20000,not married,Did not graduate from HS,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,2746
20071211070704,2007,35,female,white,60000,married,Doctoral,1,3,West,not in labor force,employed,TRUE,metropolitan,FALSE,2747
20070404072554,2007,78,female,white,5000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2748
20070706072326,2007,46,male,white,100000,married,Bachelors,2,5,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2749
20070404071314,2007,58,female,black,25000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2750
20070907070889,2007,28,male,white,60000,married,HS,1,1,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2751
20070302071229,2007,57,female,white,30000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,2752
20071211072436,2007,37,male,white,60000,married,HS,2,2,West,employed - at work,not employed,FALSE,metropolitan,FALSE,2753
20071010071991,2007,60,male,black,15000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2754
20070706071278,2007,60,male,white,50000,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2755
20070807071562,2007,36,male,white,35000,married,Some college,2,5,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,2756
20070201071879,2007,66,male,white,50000,married,Bachelors,0,0,West,not in labor force,not employed,FALSE,non-metropolitan,FALSE,2757
20071210071237,2007,55,female,white,150000,married,Masters,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2758
20070706071912,2007,53,male,white,100000,not married,Some college,1,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,2759
20070706072641,2007,76,female,white,40000,not married,Masters,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,2760
20070112062491,2007,56,male,white,75000,married,Did not graduate from HS,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2761
20070403072507,2007,52,male,white,100000,married,Some college,0,0,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,2762
20070806071407,2007,66,male,black,15000,married,Did not graduate from HS,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,2763
20071110072212,2007,41,male,white,75000,married,Some college,1,1,South,unemployed - looking,employed,FALSE,metropolitan,FALSE,2764
20070302070939,2007,63,male,white,30000,married,Some college,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,2765
20070504072236,2007,43,female,black,30000,not married,Some college,0,0,South,employed - absent,"NA",FALSE,metropolitan,FALSE,2766
20070505070593,2007,47,male,white,20000,not married,Some college,0,0,South,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2767
20070605072490,2007,57,male,white,100000,married,Some college,0,0,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,2768
20070403071547,2007,48,male,black,5000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,2769
20070605072138,2007,65,female,white,15000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,2770
20070605070646,2007,33,female,white,60000,not married,Bachelors,0,0,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,2771
20071008071738,2007,29,female,white,60000,married,Masters,2,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,2772
20070112060590,2007,60,male,black,35000,not married,Some college,0,0,South,employed - at work,"NA",FALSE,non-metropolitan,FALSE,2773
20071009070019,2007,64,male,white,50000,married,Some college,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,2774
20071008072225,2007,39,female,white,40000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,2775
20071008072595,2007,16,female,white,35000,not married,Did not graduate from HS,1,16,Midwest,unemployed - looking,"NA",TRUE,non-metropolitan,FALSE,2776
